Date,Open,High,Low,Close,Volume
1/29/2024,42036.82,42130.09,41975,42102.66,512.31655
1/29/2024,42102.67,42139.21,42041.75,42084.48,283.64076
1/29/2024,42084.47,42121.36,41970,41997.86,303.43618
1/29/2024,41997.87,42079.3,41945.17,42062.01,304.78146
1/29/2024,42062.01,42070,41930.88,42006.7,395.58568
1/29/2024,42006.71,42099.99,41997.26,42064.48,239.57256
1/29/2024,42064.48,42104.98,41937.48,41982.98,314.72653
1/29/2024,41982.98,42009.99,41862.69,41900.01,510.37908
1/29/2024,41900.01,41956.51,41804.88,41951.86,437.63319
1/29/2024,41951.86,42040,41882.33,42027.99,452.22663
1/29/2024,42028,42136.08,42007.77,42061.1,360.62824
1/29/2024,42061.1,42112.59,41960,42104.09,358.53114
1/29/2024,42104.1,42647.27,42094.88,42641.75,1420.01017
1/29/2024,42641.75,42800,42518,42563.6,1367.49871
1/29/2024,42563.59,43031.03,42562,42950.88,1991.81675
1/29/2024,42950.87,43197.05,42852.25,43192.41,1177.77954
1/29/2024,43192.41,43313.8,43102.01,43200,1168.19611
1/29/2024,43200.01,43308.69,43048,43067.61,913.43385
1/29/2024,43067.61,43184.74,42942.7,43121.81,702.7938
1/29/2024,43121.81,43207.82,42993.26,43055.99,510.86734
1/29/2024,43055.99,43077.2,42920.01,42996.57,521.05444
1/29/2024,42996.56,43118.1,42981.38,43088.53,446.37721
1/29/2024,43088.54,43114.49,42979.32,43004.7,326.84484
1/29/2024,43004.7,43040,42942,42951.19,433.88942
1/29/2024,42951.2,43037.18,42883.72,43028.75,337.28875
1/29/2024,43028.74,43121.1,42991.1,43065.12,435.02129
1/29/2024,43065.11,43145,43024.41,43031.8,426.65465
1/29/2024,43030.78,43152.47,43018.07,43123.57,274.89073
1/29/2024,43123.57,43123.58,42978.29,42995.99,280.42137
1/29/2024,42995.99,43126.31,42994.79,43082.01,285.50223
1/29/2024,43082.01,43118.01,42982.66,43017.71,332.32072
1/29/2024,43017.7,43108.03,43001.99,43103.96,190.08596
1/29/2024,43103.96,43199.99,43094.65,43147.6,434.74638
1/29/2024,43147.61,43173.83,43061.66,43173.82,341.92438
1/29/2024,43173.83,43194,43141.99,43150.47,291.13177
1/29/2024,43150.46,43263.15,43131.83,43216.01,303.62097
1/29/2024,43216,43230.43,43171.04,43176.29,249.74274
1/29/2024,43176.29,43210.31,43146.66,43150.01,179.2218
1/29/2024,43150,43169.99,43098,43160.18,192.27356
1/29/2024,43160.17,43191.1,43109.85,43159.43,157.92622
1/29/2024,43159.42,43163.75,43081.1,43111.1,156.55466
1/29/2024,43111.11,43141.1,43078.11,43096.31,185.9395
1/29/2024,43096.31,43141.09,43093,43101,155.57391
1/29/2024,43101.01,43333,43101,43262.14,424.1157
1/29/2024,43262.14,43304.59,43239.02,43302.7,205.68442
1/30/2024,43302.71,43310.97,43133.9,43188,333.1704
1/30/2024,43187.99,43281.1,43187.99,43281.1,205.07432
1/30/2024,43281.1,43284.23,43170.23,43184.63,237.40054
1/30/2024,43184.64,43212.1,43162.01,43162.02,169.1452
1/30/2024,43162.02,43414.95,43157.15,43368,481.61152
1/30/2024,43368,43496.12,43273.55,43450,561.0308
1/30/2024,43450,43559,43427.4,43427.41,769.60989
1/30/2024,43427.41,43481.1,43390,43439.51,674.78056
1/30/2024,43439.51,43574.82,43439.51,43574.4,353.83938
1/30/2024,43574.4,43575.72,43502.1,43515.94,279.82651
1/30/2024,43515.94,43787.35,43505.26,43723.61,799.71689
1/30/2024,43723.6,43778,43600,43615.15,403.64556
1/30/2024,43615.15,43685.2,43529,43541.75,375.8939
1/30/2024,43541.74,43582.97,43476.49,43521.66,433.4763
1/30/2024,43521.65,43546.6,43460.02,43537.99,339.62973
1/30/2024,43537.99,43549.08,43503.06,43519.71,344.36532
1/30/2024,43519.71,43570.09,43494.29,43545.21,303.00884
1/30/2024,43545.22,43546,43450,43453.13,235.29004
1/30/2024,43453.13,43474.08,43412,43415.75,159.46454
1/30/2024,43415.75,43456.79,43415.74,43421.49,119.76604
1/30/2024,43421.5,43450,43404.32,43432.07,136.62957
1/30/2024,43432.08,43465.22,43380,43391.51,152.4914
1/30/2024,43391.52,43440.83,43353.85,43413.13,228.33567
1/30/2024,43413.14,43413.14,43342,43365.04,133.23942
1/30/2024,43365.03,43387.6,43354.26,43379.07,177.89299
1/30/2024,43379.08,43422.71,43338.34,43357.01,168.54846
1/30/2024,43357.01,43363.11,43259.26,43309.65,258.77698
1/30/2024,43309.65,43352.84,43294.3,43340.68,187.45975
1/30/2024,43340.68,43386,43323.82,43371.09,250.93554
1/30/2024,43371.1,43446.11,43371.09,43435.04,238.84537
1/30/2024,43435.04,43440.71,43360.91,43369.2,318.02959
1/30/2024,43369.19,43408.55,43350.23,43358.25,283.94691
1/30/2024,43358.24,43358.25,43215.76,43358,343.0696
1/30/2024,43358,43454.21,43357.99,43438.33,326.45352
1/30/2024,43438.34,43467.03,43386.59,43413.2,330.32293
1/30/2024,43413.21,43434.72,43362.43,43432.1,235.63188
1/30/2024,43432.1,43441.34,43402.24,43428,183.55592
1/30/2024,43427.99,43459.89,43375.3,43396.46,208.52264
1/30/2024,43396.46,43429.71,43373.51,43399.99,354.42089
1/30/2024,43400,43421.1,43320.4,43324.4,147.18861
1/30/2024,43324.41,43342.32,43295.55,43325.77,245.15367
1/30/2024,43325.76,43393.65,43325.76,43390,204.70698
1/30/2024,43390,43470,43390,43451.03,233.1259
1/30/2024,43451.03,43510,43428.33,43482.01,266.28674
1/30/2024,43482.01,43525.76,43424.65,43440.39,224.68089
1/30/2024,43440.39,43493.27,43414.41,43479.07,201.33221
1/30/2024,43479.08,43531.1,43434.56,43513.44,327.68758
1/30/2024,43513.44,43564.85,43462.96,43537.74,292.01334
1/30/2024,43537.75,43700,43512.37,43644.44,522.15462
1/30/2024,43644.43,43882.36,43411.1,43416.92,1086.60695
1/30/2024,43416.93,43620,43287.93,43351.1,1054.44024
1/30/2024,43351.09,43431.1,43257.39,43394.53,764.26495
1/30/2024,43394.54,43480,43241.1,43253.27,484.88373
